time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
3672.5,1,0,0.00826818,0.266729,5.02332,0.283978,19,2.08954,0.202483,0.0412088,0.00348208,0.00375756,1.59955,0,30,4,0,210,0,0,0,0,0,0.935916,7242,0.0265927,7242,0.0442514,7242,0.864646,7242,0,0,0.0004858,6782,0.020682,520,0.0033071,848,0.015403,6782,0.002382,6782,0.0072373,6755,0.0001066,2,0,0,0.0026309,6780,0.0082308,6782,0.0466255,6782,0.0023076,6782,0.0006646,6782,0.2578,6782,0,0,0.235646,6782,0.016878,6755,1555623,6782
3772.5,1,0,0.00578773,0.214541,4.54244,0.271019,19,2.49984,0.269264,0.038925,0.00335732,0.00269918,1.72515,0,32,6,0,210,0,0,0,0,0,0.963348,7442,0.0269971,7442,0.0454109,7442,0.890503,7442,0,0,0.0004996,6982,0.0212044,535,0.0033954,873,0.0158353,6982,0.0024488,6982,0.007447,6955,0.0001066,2,0,0,0.0027023,6980,0.0083724,6982,0.0479891,6982,0.0023671,6982,0.0006849,6982,0.265812,6982,0,0,0.242847,6982,0.0173864,6955,1603825,6982
3872.5,1,0,0.00405141,0.172443,4.10544,0.278433,19,2.32793,0.250351,0.0388392,0.00486476,0.00284188,1.83456,0,33,5,0,210,0,0,0,0,0,0.991032,7642,0.0274001,7642,0.0466303,7642,0.916553,7642,0,0,0.0005143,7182,0.0217578,549,0.0034893,898,0.0163127,7182,0.0025198,7182,0.0076623,7155,0.0001066,2,0,0,0.0027757,7180,0.0086312,7182,0.0493359,7182,0.0024266,7182,0.000704,7182,0.27367,7182,0,0,0.250063,7182,0.0178718,7155,1652037,7182
3972.5,1,0,0.00283599,0.138522,3.70875,0.278794,19,2.54981,0.218782,0.0361326,0.00363669,0.00286472,1.74123,0,40,7,0,210,0,0,0,0,0,1.01862,7842,0.0277677,7842,0.0479347,7842,0.942456,7842,0,0,0.0005277,7382,0.0222695,564,0.0035787,923,0.0167643,7382,0.0025841,7382,0.0078759,7355,0.0001066,2,0,0,0.0028444,7380,0.008871,7382,0.0506802,7382,0.002485,7382,0.0007218,7382,0.281551,7382,0,0,0.25731,7382,0.018357,7355,1700248,7382
4072.5,1,0,0.00198519,0.111214,3.34899,0.288874,19,2.1282,0.213319,0.0352339,0.00368686,0.0028652,1.59539,0,30,4,0,210,0,0,0,0,0,1.04629,8042,0.0281677,8042,0.0491381,8042,0.968509,8042,0,0,0.0005398,7582,0.0227369,576,0.0036739,948,0.0172455,7582,0.0026531,7582,0.0080911,7555,0.0001066,2,0,0,0.002928,7580,0.0091389,7582,0.0520179,7582,0.0025439,7582,0.0007405,7582,0.289524,7582,0,0,0.264625,7582,0.0188404,7555,1748458,7582
4172.5,1,0,0.00138963,0.0892493,3.02302,0.278923,19,2.00321,0.206521,0.036972,0.00332252,0.00280268,1.65477,0,30,4,0,210,0,0,0,0,0,1.07373,8242,0.0285735,8242,0.0503146,8242,0.994357,8242,0,0,0.0005521,7782,0.0232131,589,0.0037707,973,0.0176834,7782,0.0027218,7782,0.0083025,7755,0.0001066,2,0,0,0.0030004,7780,0.0093729,7782,0.0533639,7782,0.0026058,7782,0.0007597,7782,0.297481,7782,0,0,0.27195,7782,0.0193178,7755,1796664,7782
4272.5,1,0,0.000972743,0.071594,2.72788,0.261166,19,2.08301,0.218923,0.0379454,0.00362015,0.0028663,1.60972,0,30,4,0,210,0,0,0,0,0,1.1008,8442,0.0289548,8442,0.051493,8442,1.01985,8442,0,0,0.0005667,7982,0.0236864,602,0.0038726,998,0.0181251,7982,0.0027902,7982,0.0085146,7955,0.0001066,2,0,0,0.0030744,7980,0.0095533,7982,0.0547163,7982,0.0026734,7982,0.000777,7982,0.305336,7982,0,0,0.279179,7982,0.0197908,7955,1844870,7982
4372.5,1,0,0.00068092,0.0574114,2.46083,0.255798,19,2.21549,0.217739,0.0341156,0.00354352,0.00254425,1.58968,0,33,5,0,210,0,0,0,0,0,1.12744,8642,0.0293323,8642,0.0526671,8642,1.04492,8642,0,0,0.0005796,8182,0.0241469,615,0.0039692,1023,0.0185626,8182,0.0028581,8182,0.0087329,8155,0.0001066,2,0,0,0.0031451,8180,0.0098149,8182,0.0560406,8182,0.0027302,8182,0.0007956,8182,0.313108,8182,0,0,0.286324,8182,0.0202657,8155,1893080,8182
4472.5,1,0,0.000476644,0.0460244,2.21935,0.261837,19,2.05421,0.218334,0.0342716,0.00345062,0.00267038,1.64787,0,30,4,0,210,0,0,0,0,0,1.15433,8842,0.0297154,8842,0.0538392,8842,1.07024,8842,0,0,0.0005932,8382,0.0245677,627,0.0040638,1048,0.0190024,8382,0.0029251,8382,0.0089476,8355,0.0001066,2,0,0,0.0032177,8380,0.0100339,8382,0.0573796,8382,0.0027888,8382,0.0008129,8382,0.320919,8382,0,0,0.293505,8382,0.0207477,8355,1941288,8382
4572.5,1,0,0.000333651,0.0368863,2.0011,0.275343,19,2.29349,0.299628,0.0366355,0.00369087,0.00299339,1.63342,0,30,7,0,210,0,0,0,0,0,1.1812,9042,0.0300995,9042,0.055077,9042,1.09548,9042,0,0,0.0006067,8582,0.0250596,641,0.0041708,1073,0.0194438,8582,0.0029929,8582,0.009159,8555,0.0001066,2,0,0,0.0032906,8580,0.0102168,8582,0.0587593,8582,0.0028472,8582,0.0008317,8582,0.328777,8582,0,0,0.300729,8582,0.0212295,8555,1989494,8582
